old_code,new_code
090402000BBWTA0,0913311A0BCABAB
090402000BBWUA0,0913141B0BDADAD
090402000BBWVA0,0913011C0BFAGAF
090402000BBWWA0,0913011I0BCAAAB
090402000BBWXA0,0913011J0BGAAAD
090402000BBWYA0,0913011V0BBAEAB
090402000BBWZA0,0914011K0BBAAAA
090402000BBXAA0,0913141C0BBAGAA
090402000BBXBA0,0913141C0BBAEAA
090402000BBXCA0,0913671B0BBAFAB
090402000BBXDA0,0913671B0BBAEAB
090402000BBXEA0,0913671B0BBACAA
090402000BBXFA0,0913671B0BBABAA
090402000BBXGA0,0913311A0BBADAA
090402000BBXHA0,0913311A0BBACAA
090402000BBXIA0,0913311A0BBAAAA
090402000BBXJA0,0913311A0BBABAA
090402000BBXQA0,0914011J0BCABAE
090402000BBXRA0,0913011S0BEAAAD
090402000BBXSA0,0913141A0BBACAA
090402000BBXTA0,0913141B0BBABAA
090402000BBXUA0,0913141B0BBACAA
090402000BBXVA0,0913011T0BCAAAB
090402000BBXWA0,0913011V0BEAAAE
090402000BBXYA0,0913311D0BBAAAA
090402000BBXZA0,0913011N0BHACAC
090402000BBYAA0,0913011N0BHADAC
090402000BBYBA0,0913011N0BHABAC
090402000BBYCA0,0914041C0BCAAAB
090402000BBYEA0,0913021H0BBAAAA
090402000BBYGA0,0913141B0BBADAE
090402000BBYHA0,0913011Q0BDAAAB
090402000BBYJA0,0913011M0BFABAD
090402000BBYMA0,0913021I0BBAAAA
090402000BBYNA0,0914052A0BBAAAA
090402000BBYPA0,0913311G0BBAAAA
090402000BBYQA0,0913011J0BBAAAF
090402000BBYRA0,0913311K0BBABAB
090402000BBYSA0,0913011W0BCAAAC
090402000BBYTA0,0913011C0BFAAAC
090402000BBYUA0,0913011C0BFABAC
090402000BBYVA0,0913011C0BFACAC
090402000BBYWA0,0913011C0BFADAC
090402000BBYXA0,0913011C0BFAEAC
090402000BBYYA0,0913011D0BCAAAB
090402000BBYZA0,0913011D0BCABAB
090402000BBZAA0,0913011D0BCACAB
090402000BBZBA0,0913011D0BCADAB
090402000BBZCA0,0913011D0BCAEAB
090402000BBZDA0,0913011K0BBACAC
090402000BBZEA0,0913011C0BBAAAH
090402000BBZEAR,0913011C0BBAAAH
090402000BBZFA0,0913011C0BBABAH
090402000BBZFAR,0913011C0BBABAH
090402000BBZGA0,0913011C0BBACAH
090402000BBZGAR,0913011C0BBACAH
090402000BBZHA0,0913011C0BBAEAH
090402000BBZHAR,0913011C0BBAEAH
090402000BBZIA0,0913011C0BBAFAH
090402000BBZIAR,0913011C0BBAFAH
090402000BBZJA0,0913011C0BBAGAH
090402000BBZJAR,0913011C0BBAGAH
090402000BBZKA0,0913151A0BBABAA
090402000BBZLA0,0913311B0BCAAAB
090402000BBZMA0,0913311B0BCABAB
090402000BBZNA0,0913311B0BCACAB
090402000BBZPA0,0913311B0BCADAB
090402000BBZQA0,0913011E0BBADAA
090402000BBZRA0,0913011E0BBACAA
090402000BBZSA0,0913011E0BBAAAA
090402000BBZTA0,0913011E0BBABAA
090402000BBZUA0,0913011E0BBAEAE
090402000BBZVA0,0913011N0BEABAA
090402000BBZWA0,0913011F0BBADAA
090402000BBZXA0,0913011F0BBAFAA
090402000BBZYA0,0913011F0BBABAA
090402000BBZZA0,0913011F0BBAEAA
090402000BDAAA0,0913011F0BBAAAA
090402000BDABA0,0913011F0BBAGAB
090402000BDACA0,0913011A0BBABAA
090402000BDADA0,0913011A0BBAAAA
090402000BDAEA0,0913011R0BBAAAA
090402000BDAFA0,0913011B0BBAAAA
090402000BDAGA0,0913011B0BBABAA
090402000BDAHA0,0913011B0BBACAA
090402000BDAIA0,0913011B0BBADAA
090402000BDAJA0,0913011B0BBAEAB
090402000BDAKA0,0913011D0BCAFAA
090402000BDALA0,0913011C0BBAIAH
090402000BDALAR,0913011C0BBAIAH
090402000BDAMA0,0913011J0BGACAE
090402000BDAPA0,0913011S0BBAAAA
090402000BDAQA0,0913031A0BCAAAB
090402000BDARA0,0913081B0BBAAAA
090402000BDASA0,0914011I0BCAAAA
090402000BDAUA0,0914071A0BBAAAA
090402000BDAVAL,0914011P0BBAAAA
090402000BDAWAM,0914011M0BBAAAA
090402000BDAXAN,0913011M0BCABAG
090402000BDAYAP,0913011F0BCABAD
090402000BDAZAP,0913011F0BCACAD
090402000BDBAAP,0913011F0BCADAD
090402000BDBBAP,0913011F0BCAEAD
090402000BDBCAP,0913011F0BCAFAD
090402000BDBDA0,0913141A0BBABAA
090402000BDBEAQ,0913011M0BCAAAF
090402000BDBFAU,0913011G0BBABAB
090402000BDBGAU,0913011G0BBACAB
090402000BDBHAU,0913011G0BBADAB
090402000BDBIAV,0913011G0BBAAAA
090402000BDBJAW,0914021D0BBAAAA
090402000BDBKAX,0914041A0BBAAAA
090402000BDBLAY,0913011S0BCAAAH
090402000BDBMBE,0913011N0BBABAI
090402000BDBNBF,0913021H0BCAAAB
090402000BDBPBG,0913011C0BFAHAK
090402000BDBQBH,0913011C0BFAIAL
090402000BDBRBI,0913011N0BBAAAK
090402000BDBSBJ,0913581A0BBAAAA
090402000BDBTBK,0913581B0BBAAAA
090402000BDBUBK,0913581B0BBABAA
090402000BDBVBK,0913581B0BBACAA
090402000BDBWBK,0913581B0BBADAA
090402000BDBXBK,0913581B0BBAEAA
090402000BDBYBL,0913581B0BBAFAB
090402000BDBZBM,0913011F0BCAAAC
090402000BDCAAR,0913011C0BBADAH
090402000BDCBBN,0913361A0BBACAB
090402000BDCCBP,0914032C0BCAAAB
090402000BDCDA0,0913141B0BBAAAA
090402000BDCEBQ,0913671C0BBABAA
090402000BDCFBQ,0913671C0BBACAA
090402000BDCGBR,0913671A0BBABAA
090402000BDCHBR,0913671A0BBACAA
090402000BDCIBS,0913101A0BFAAAG
090402000BDCJAZ,0913011C0BDAFAJ
090402000BDCKAZ,0913011C0BDACAJ
090402000BDCLAZ,0913011C0BDAEAJ
090402000BDCMAZ,0913011C0BDABAJ
090402000BDCNAZ,0913011C0BDADAJ
090402000BDCPBA,0913011N0BDAAAJ
090402000BDCQBB,0913581C0BBAAAA
090402000BDCRBC,0913011C0BDAAAI
090402000BDCSBD,0913011J0BCAAAI
090402000BDCTBT,0913011J0BBABAH
090402000BDCUBU,0913311K0BBAAAA
090402000BDCVA0,0913011F0BBACAA
090402000BDCWBV,0913011S0BBABAF
090402000BDCXBW,0913091C0BBAAAA
090402000BDCYBQ,0913671C0BBAAAA
090402000BDCZA0,0913671B0BBADAB
090402000BDDAA0,0913671B0BBAAAA
090402000BDDBBR,0913671A0BBAAAA
090402000BDDCA0,0913141A0BBAAAA
090402000BDDDBX,0913011M0BBAAAH
090402000BDDEBY,0913011M0BBABAE
090402000BDDGBZ,0914071C0BBAAAA
090402000BDDHCA,0913011D0BBABAD
090402000BDDICA,0913011D0BBACAD
090402000BDDJCA,0913011D0BBADAD
090402000BDDKCA,0913011D0BBAEAD
090402000BDDLCA,0913011D0BBAFAD
090402000BDDMCB,0914052A0BBABAB
090402000BDDNCC,0913061C0BCAAAB
090402000BDDPCD,0913011D0BBAAAC
090402000BDDQCE,0913342A0BBAAAA
090402000BDDRCF,0913011X0BBABAB
090402000BDDSCG,0913011X0BBAAAA
090402000BDDTCH,0913011X0BCABAD
090402000BDDUCI,0913011X0BCAAAC
090402000BDDVCJ,0913011H0BBABAB
090402000BDDWCJ,0913011H0BBACAB
090402000BDDXCJ,0913011H0BBADAB
090402000BDDYCJ,0913011H0BBAEAB
090402000BDDZCJ,0913011H0BBAFAB
090402000BDEACK,0913011H0BBAAAA
090402000BDEBCL,0913021J0BBABAB
090402000BDECCL,0913021J0BBACAB
090402000BDEDCL,0913021J0BBADAB
090402000BDEECL,0913021J0BBAEAB
090402000BDEFCM,0913021J0BBAAAA
090402000BDEGCP,0914051A0BCAAAB
090402000BDEHCQ,0913391A0BCAAAC
090402000BDEICR,0913311J0BBAAAA
090402000BDEJCS,0913011E0BFAAAF
090402000BDEKCS,0913011E0BFABAF
090402000BDELCS,0913011E0BFACAF
090402000BDEMCS,0913011E0BFADAF
090402000BDENCT,0913011B0BCABAD
090402000BDEPCT,0913011B0BCACAD
090402000BDEQCT,0913011B0BCADAD
090402000BDERCT,0913011B0BCAEAD
090402000BDESCU,0913011E0BFAEAG
090402000BDETCV,0913011B0BCAAAC
090402000BDEUCW,0914021D0BBABAB
090402000BDEVCL,0913021J0BBAFAB
090402000BDEWCX,0913141A0BCAAAC
090402000BDEYCY,0914071C0BCAAAB
090402000BDEZA0,0913011A0BBACAA
090402000BDFACZ,0913011A0BBADAB
090402000BDFBA0,0914032A0BCAAAB
090402000BDFCA0,0914021B0BCAAAD
090402000BDFDA0,0914032A0BDAAAC
090402000BDFEA0,0914021F0BEAAAD
090402000BDFFA0,0914041B0BCAAAC
090402000BDFGA0,0914035A0BBAAAA
090402000BDFIDA,0914011I0BDAAAC
090501100BBBRA0,091200000BFVEFR
0905013G0BBAAAY,0905013G0BBAADE
0905013G0BBABCU,0905013G0BBABDK
0905013G0BCABCX,0905013G0BCABBM
0905013G0BCACAY,0905013G0BCACDE
0905013G0BDAACU,0905013G0BDACDK
0905013G0BEAAAY,0905013G0BEAADE
0905013G0BGABAY,0905013G0BGABDE
0905013G0BGAEDI,0905013G0BGAEDC
090504100BBBRA0,090504100BBBRBB
090504100BBHDA0,090504100BBHDBB
090504700BBBGA0,091000000BBYDBU
090504700BBDGA0,090504700BBDGBC
090504700BBDNA0,090504700BBDNBJ
090504700BBDXA0,090504700BBDXBJ
090504700BBEYA0,090504700BBEYBK
090504700BBFDA0,090504700BBFDBC
0905060A0AAAAAA,09050220V0AAAAAA
0905060A0AAABAB,09050220V0BBABAB
0905060A0AAACAC,09050220V0BBACAC
0905060A0BBAAAA,09050220V0BBAAAA
090601100BBDQA0,0906011H0DJABAH
090601100BBDZA0,091200000BFVZFS
090601100BBEJA0,091200000BFVUFS
090601100BBEMA0,0906011H0BKAFAG
090601100BBENA0,091200000BFVWFS
090601100BBEQA0,091200000BFVPFS
090601100BBERA0,091200000BFVTFS
090601100BBETA0,0906011H0DJAAAG
090601100BBEVA0,0906011H0BQACAH
090601100BBFEA0,0906011H0BDALAG
090601100BBFHA0,091200000BFWIFS
090601100BBFLA0,091200000BFVSFS
090601100BBFSA0,0906011H0DKAAAH
090601100BBGBA0,0906011H0BDAKAG
090601100BBGCA0,0906011H0BDAMAF
090601100BBGQA0,091200000BFWJFS
0906011H0BDAAAI,0906011H0BDAABE
0906011H0BDAEAJ,091200000BFVYFS
0906011H0BDAGA0,091200000BFVFFR
0906024N0AACWCW,090602800AACXCX
090602500BBAFA0,0906025P0BJAABF
090602500BBBCA0,0906025P0BMAAAU
090602500BBBEA0,0906025P0BLAABM
090602500BBBHA0,0906025P0BKAABF
0906025P0BGAABI,0906025P0BGAABP
0906026M0BJACBI,0906026M0BJAEBM
0906026M0BKADBI,0906026M0BKAEBM
090602700BBAXA0,091200000BFVKFS
090602700BBCJA0,091200000BFVXFS
090602700BBCPA0,091200000BFWGFS
090602700BBCQA0,091200000BFWHFS
090602700BBDNA0,091200000BFXQFT
090602700BBEJA0,091200000BFXMFT
090602700BBEKA0,091000000BBYBBU
0906027G0BEAAAB,090607000BBLYBB
0906027G0BFAAAB,091200000BFXPFT
090602800BBECA0,090602800BBECCZ
090602800BBFRA0,091200000BFXLFT
090602800BBIPA0,090602800BBIPAL
090602800BBJEA0,091200000BFVIFS
090602800BBJJA0,090602800BBJJCZ
090602800BBJKA0,090602800BBJKCZ
090602800BBJLA0,090602800BBJLCZ
090602800BBJNA0,090602800BBJNCZ
090603100BBDSA0,091200000BFWAFS
090603100BBEYA0,0906031C0BKABCB
090603100BBFGA0,0906031C0BYADCB
090603100BBFZA0,0906031C0CEAAAL
090603100BBGIA0,0906031C0CFAAAL
090603100BBHIA0,0906031C0CDACBW
090603100BBHQA0,0906031C0BUABAN
090603100BBHRA0,0906031C0BUACAN
090603100BBHUA0,0906031C0BNAECC
0906031C0AABZBZ,1104020AFAAAAAA
0906031C0BJAAAL,0906031C0CCAHAL
0906031C0BNADAN,0906031C0BNAECC
0906031C0BYAAA0,0906031C0BYAH
0906031C0BYABA0,0906031C0BYABAI
0906031C0BZABAL,0906031C0BZABCB
090603200BBBBA0,091200000BFXNFT
090603200BBBRA0,091200000BFWCFS
090603200BBCKA0,091000000BBXYBT
090603300BBEMA0,091200000BFVJFS
0906040C0BBACAF,0906040C0BBACAI
0906040G0BEAABE,0906040G0BEAADW
0906040G0BFAABD,0906040G0BFAADR
0906040G0BFABBR,0906040G0BFABEL
0906040G0BIACBP,0906040G0BIACDX
0906040G0BIADBC,0906040G0BIADDV
0906040G0BIAEBD,0906040G0BIAEDR
0906040G0BIAFBQ,0906040G0BIAFDZ
0906040G0BJABBR,0906040G0BJABEL
0906040G0BLAABB,0906040G0BLAAEQ
0906040G0BNABCA,0906040G0BNABBY
0906040G0BUAACE,0906040G0BUAABY
0906040G0BVAJBB,0906040G0BVAJEQ
0906040G0BWAHCU,0906040G0BWAHEP
0906040G0BWAJBR,0906040G0BWAJEL
0906040G0BWAQBB,0906040G0BWAQEQ
0906040G0BWBHCB,0906040G0BWBNFP
0906040G0BXACBD,0906040G0BXACDR
0906040G0CCAACM,0906040G0CCAADS
0906040G0CEACBK,0906040G0CEACEA
0906040G0CEADBD,0906040G0CEADDR
0906040G0CFAABD,0906040G0CFAADR
0906040G0CGAABD,0906040G0CGAADR
0906040G0CHAABR,0906040G0CHAAEL
0906040G0CHAHBQ,0906040G0CHAHDZ
0906040G0CHAIBB,0906040G0CHAIEQ
0906040G0CHAJCM,0906040G0CHAJDS
0906040G0CIABBD,0906040G0CIABDR
0906040G0CIAEAH,0906040G0CIAEDY
0906040G0CIAFBR,0906040G0CIAFEL
0906040G0CIAGBC,0906040G0CIAGDV
0906040G0CIAIBE,0906040G0CIAIDW
0906040G0CIAJBP,0906040G0CIAJDX
0906040G0CIALBQ,0906040G0CIALDZ
0906040G0CIAMBK,0906040G0CIAMEA
0906040G0CIANBB,0906040G0CIANEQ
0906040G0CIARCM,0906040G0CIARDS
0906040G0CIAUCM,0906040G0CIAUDS
0906040G0CKADBE,0906040G0CKADDW
0906040G0CKAEAH,0906040G0CKAEDY
0906040G0CKAFBK,0906040G0CKAFEA
0906040G0CKAGBC,0906040G0CKAGDV
0906040G0CKAHBD,0906040G0CKAHDR
0906040G0CKAIBQ,0906040G0CKAIDZ
0906040G0CKAJBB,0906040G0CKAJEQ
0906040G0CKAKBR,0906040G0CKAKEL
0906040G0CMAACM,0906040G0CMAADS
0906040G0CNACBD,0906040G0CNACDR
0906040G0CQAABR,0906040G0CQAAEL
0906040G0CVAABD,0906040G0CVAADR
0906040G0CXACBD,0906040G0CXACDR
0906040G0CYABAE,0906040G0CYABEA
0906040G0DDAACM,0906040G0DDAADS
0906040G0DEAABK,0906040G0DEAAEA
0906040G0DEABBC,0906040G0DEABDV
0906040G0DEACBD,0906040G0DEACDR
0906040G0DFAFBB,0906040G0DFAFEQ
0906040G0DJAABD,0906040G0DJAADR
0906040G0DKABBR,0906040G0DKABEL
0906040G0DYAAEV,0906040G0DYACFH
0906040G0EIACEV,0906040G0EIADFH
0906040N0BRAAA6,0906040N0BRAAFL
0906040N0BVAADD,0906040N0BVAAFK
0906040N0BWAAA6,0906040N0BWAAFL
0906040N0BXABA6,0906040N0BXABFL
0906040N0BYADA6,0906040N0BYADFL
0906040N0BZAAA6,0906040N0BZAAFL
0906040N0CBAAFF,0906040N0CBAAFM
0906040N0CDAAA6,0906040N0CDAAFL
090605000BBEUA0,0906050P0CWAEAK
090605000BBGGA0,0906050P0CWAAAF
090605000BBGHA0,0906050P0CWACAB
090605000BBHGA0,0906050P0CXAAAB
090605000BBHHA0,0906050P0CWADAB
090605000BBHTA0,0906050P0CPABAB
090605000BBICA0,0906050P0CWAFA9
090605000BBIKA0,0906050P0CSABAB
090605000BBITA0,0906050P0CPADA9
090605000BBIZA0,0906050P0CWABAF
090605000BBJAA0,0906050P0CRABAK
090605000BBJHA0,0906050P0CPACAK
090605000BBJLA0,0906050P0CYAAAK
090607000BBAHA0,091200000BFXEFT
090607000BBDVA0,091200000BFXIFT
090607000BBDWA0,091200000BFWEFS
090607000BBEFA0,091200000BFWBFS
090607000BBIEA0,091000000BBYEBU
090607000BBIWA0,091200000BFWRFT
090607000BBJRA0,091200000BFVGFS
090607000BBKLA0,091200000BFWQFT
090607000BBKMA0,091200000BFVQFS
090607000BBKRA0,091200000BFVLFS
090607000BBKVA0,091200000BFVDFR
090607000BBKYA0,091200000BFVNFS
090607000BBKZA0,091000000BBYABU
090607000BBLQA0,0913282A0BCAAAB
090607000BBLRA0,0913282B0BCAAAD
090700000BMBNA0,0910000000BBXEA1
090900000AABJBJ,091200000AAGDGD
090900000AABKBK,0913511A0AAAFAF
090900000BBBCBJ,091200000BFXYGD
090900000BBHLA0,0913356A0BDAAAD
090900000BBHZA0,0913352A0BCAAAB
090900000BBIBA0,0913105A0BBAAAA
090900000BBIRA0,0913531A0BCAAAB
090900000BBJKA0,0913356A0BEAAAE
090900000BBJTA0,0913491A0BCAAAC
090900000BBKJA0,0913381A0BBAAAA
090900000BBKKA0,0913104A0BCAAAB
090900000BBKMA0,0914011N0BCABAA
090900000BBKNA0,0913511A0BCAAAB
090900000BBKPA0,0913381B0BBAAAA
090900000BBKQA0,0913101A0BCAAAB
090900000BBKRA0,0913101A0BBAAAA
090900000BBKSA0,0913356A0BCABAC
090900000BBKTA0,0913531A0BBAAAA
090900000BBKUA0,0913356A0BCAAAB
090900000BBKVA0,0913356A0BBAAAA
090900000BBKWA0,0913107A0BBAAAA
090900000BBKXA0,0913352A0BBAAAA
090900000BBKYA0,0913491A0BBABAB
090900000BBKZA0,0913491A0BBAAAA
090900000BBLAA0,0913501A0BCAAAC
090900000BBLBA0,0913501A0BCABAD
090900000BBLCA0,0913311B0BDAAAD
090900000BBLDA0,0913311B0BDABAD
090900000BBLIA0,0913541A0BBACAA
090900000BBLJA0,0913541A0BBAAAA
090900000BBLKA0,0913111B0BCAAAB
090900000BBLLA0,0913111A0BCAAAB
090900000BBLMA0,0913104A0BBAAAA
090900000BBLNA0,0913108A0BBAAAA
090900000BBLPA0,0913501A0BBABAB
090900000BBLQA0,0913511A0BBACAE
090900000BBLRA0,0913501A0BBAAAA
090900000BBLSA0,0913511A0BBAAAA
090900000BBLTA0,0913511A0BBABAD
090900000BBLUBK,0913511A0BBADAF
090900000BBLVA0,0914011N0BCAAAA
090900000BBLWA0,0913541A0BBABAA
091000000BBAYA0,091200000BFVRFS
091000000BBEGA0,091200000BFVMFS
091000000BBENA0,091200000BFWSFT
091000000BBFQA0,091000000BBFQBU
091000000BBHWA0,091200000BFWTFT
091000000BBJHA0,091200000BFWFFS
091000000BBKBA0,091000000BBKBBU
091000000BBKGA0,091000000BBKGBT
091000000BBKNA0,091000000BBKNBU
091000000BBKRA0,091000000BBKRBU
091000000BBKSA0,091200000BFXGFT
091000000BBKWA0,091000000BBKWBU
091000000BBLQA0,091000000BBLQBU
091000000BBLSA0,091000000BBLSBU
091000000BBLTA0,091000000BBLTBU
091000000BBLWA0,091200000BFXHFT
091000000BBMHA0,091000000BBMHBU
091000000BBNAA0,091000000BBNABT
091000000BBNBA0,091000000BBNBBU
091000000BBNUA0,091200000BFWKFS
091000000BBNVA0,091000000BBNVBU
091000000BBNXA0,091000000BBNXBU
091000000BBPFA0,091000000BBPFBU
091000000BBPLA0,091000000BBPLBU
091000000BBPPA0,091000000BBPPBU
091000000BBPYA0,091200000BFXAFT
091000000BBPZA0,091000000BBPZBU
091000000BBQEA0,091000000BBQEBU
091000000BBSMA0,091200000BFWNFT
091000000BBSNA0,091200000BFVBFR
091000000BBSTA0,091000000BBSTBU
091000000BBSXA0,091200000BFWPFT
091000000BBTAA0,091200000BFWVFT
091000000BBTCA0,091000000BBTCBU
091000000BBTPA0,091000000BBTPBU
091000000BBUBA0,091000000BBUBBU
091000000BBUJA0,091000000BBUJBU
091000000BBUNA0,091000000BBUNBT
091000000BBUPA0,091000000BBUPBU
091000000BBUQA0,091000000BBUQBT
091000000BBURA0,091200000BFWXFT
091000000BBUSA0,091000000BBUSBT
091000000BBUTA0,091000000BBUTBT
091000000BBUUA0,091000000BBUUBU
091000000BBUWA0,091200000BFWZFT
091000000BBUZA0,091200000BFXRFT
091000000BBVBA0,091200000BFWLFS
091000000BBVCA0,091200000BFWMFS
091000000BBVFA0,091000000BBVFBT
091000000BBVGA0,091000000BBVGBT
091000000BBVKA0,0913471A0BBAAAA
091000000BBVLA0,091200000BFWYFT
091000000BBVMA0,091200000BFWWFT
091000000BBVQA0,091000000BBVQBT
091000000BBVRA0,091000000BBVRBT
091000000BBVSA0,091000000BBVSBT
091000000BBVTA0,091000000BBVTBT
091000000BBVVA0,091200000BFXDFT
091000000BBVWA0,091200000BFXCFT
091000000BBVXA0,091000000BBVXBT
091000000BBVYA0,091200000BFVHFS
091000000BBVZA0,091200000BFWUFT
091000000BBWAA0,091000000BBWABU
091000000BBWBA0,091000000BBWBBU
091000000BBWCA0,091000000BBWCBU
091000000BBWDA0,091000000BBWDBU
091000000BBWGA0,0913471B0BBAAAA
091000000BBWKA0,0913471B0BBABAB
091000000BBWKBT,0913471B0BBABAB
091000000BBWLA0,091000000BBWLBT
091000000BBWMA0,091000000BBWMBU
091000000BBWNA0,091000000BBWNBT
091000000BBWPA0,091000000BBWPBT
091000000BBWQA0,091000000BBWQBT
091000000BBWRA0,091000000BBWRBU
091000000BBWSA0,091000000BBWSBT
091000000BBWTA0,091000000BBWTBT
091000000BBWUA0,091000000BBWUBU
091000000BBWVA0,0913472A0BBAAAA
091000000BBWVBU,0913472A0BBAAAA
091000000BBWWA0,091000000BBWWBT
091000000BBWXA0,091000000BBWXBU
091000000BBWYA0,091000000BBWYBT
091000000BBWZA0,091200000BFXBFT
091000000BBXAA0,0913282B0BBAAAA
091000000BBXBA0,0913282B0BBABAB
091000000BBXCA0,0913282A0BBAAAA
091000000BBXDA0,0913282B0BBACAC
091000000BBXFA0,091000000BBXFBU
091000000BBXHA0,091000000BBXHBU
091000000BBXIA0,091000000BBXIBU
091000000BBXJA0,091000000BBXJBU
091000000BBXLA0,091000000BBXLBU
091101000AADUDU,0913445A0AAADAD
091101000AAFGFG,0913213A0AAAFAF
091101000AAFHFH,0913213A0AAAGAG
091101000AAFIFI,0913445A0AAACAC
091101000AAFPFP,0913445A0AAAGAG
091101000AAFTFT,0913445A0AAAFAF
091101000AAFYFY,0914051B0AAAAAA
091101000AAFZFZ,0913445A0AAAEAE
091101000AAGCGC,0913445A0AAABAB
091101000AAGEGE,0913206H0AAAAAA
091101000BBBSA0,091101000BBBSCS
091101000BBHWA0,091101000BBHWCS
091101000BBIFA0,091101000BBIFFE
091101000BBJVA0,091101000BBJVCS
091101000BBPLFP,0913445A0BGAAAG
091101000BBPXA0,091101000BBPXFF
091101000BBRVA0,091101000BBRVDQ
091101000BBTQA0,0913213A0BBAAAA
091101000BBTRA0,0913213A0BDAAAC
091101000BBTZA0,0913213A0BCAAAB
091101000BBUBA0,0913141C0BBAAAB
091101000BBUCFH,0913213A0BHAAAG
091101000BBUGA0,0914051A0BBAAAA
091101000BBUHA0,0913141C0BBAFAA
091101000BBUMFT,0913445A0BFAAAF
091101000BBUPDU,0913445A0BDAAAD
091101000BBUSFG,0913213A0BGAAAF
091101000BBUVFY,0914051B0BBAAAA
091101000BBUWFZ,0913445A0BEAAAE
091101000BBUZGC,0913445A0BCAAAB
091101000BBVCGE,0913206H0BBAAAA
091101000BBVDA0,0913141C0BBABAB
091101000BBVEA0,0913141C0BBACAB
091101000BBVFA0,0913141C0BBADAB
091102000AABQBQ,0913121A0AAABAB
091102000BBAPA0,091102000BBAPBB
091102000BBDUA0,091200000BFXKFT
091102000BBFBA0,091102000BBFBBM
091102000BBFMA0,091102000BBFMAI
091102000BBFQA0,091102000BBFQAI
091102000BBGMBQ,0913121A0BCAAAB
091102000BBGSA0,091102000BBGSAI
091102000BBGTA0,091102000BBGTBA
091102000BBHHA0,091102000BBHHAI
091102000BBILA0,0913121A0BBAAAA
091103000BBBZA0,091200000BFVAFQ
091104000BBEUA0,091200000BFXJFT
091104000BBMNA0,091200000BFUZFQ
091104000BBNMA0,0913531C0BCAAAB
091104000BBNRA0,091104000BBNRAU
091104000BBNUA0,0913531C0BBAAAA
091104000BBNVA0,0913531B0BBAAAA
091104000BBNXAV,091104000BBNXAU
091200000BBFIA0,091200000BBFIFQ
091200000BBQEA0,091200000BBQEFQ
091200000BBTZA0,091200000BBTZBK
091200000BBVXCH,091200000BBVXBK
091200000BBWEA0,091200000BBWEBK
091200000BBYNA0,091200000BBYNFQ
091200000BCCKA0,091200000BCCKBK
091200000BCIXA0,091200000BCIXBK
091200000BCJMA0,0307000C0BPAAAK
091200000BCUBA0,091200000BCUBFS
091200000BCUFA0,091200000BCUFFU
091200000BCWWA0,091200000BCWWDJ
091200000BDDWA0,091200000BDDWFQ
091200000BDEGA0,091200000BDEGFQ
091200000BDGDA0,091200000BDGDFR
091200000BDGPA0,091200000BDGPEC
091200000BDHDA0,091200000BDHDDG
091200000BDIUA0,091200000BDIUFU
091200000BDLBA0,091200000BDLBFQ
091200000BDMVA0,091200000BDMVFU
091200000BDNBA0,091200000BDNBFU
091200000BDNJA0,091200000BDNJFU
091200000BDPLA0,091200000BDPLFU
091200000BDRAA0,091200000BDRAFT
091200000BDRJA0,091000000BBXSBT
091200000BDUDCM,091200000BDUDFQ
091200000BDUUA0,091200000BDUUDJ
091200000BDVAA0,091200000BDVAFU
091200000BDWBA0,091200000BDWBFU
091200000BDYFA0,091200000BDYFFU
091200000BDYUA0,091000000BBXTBT
091200000BDZXA0,091200000BDZXDJ
091200000BEAKA0,091200000BEAKFU
091200000BEAWA0,091200000BEAWDJ
091200000BEBEA0,091200000BEBEFQ
091200000BEBHA0,091000000BBXXBT
091200000BEBVA0,091200000BEBVDG
091200000BEDTA0,091200000BEDTBK
091200000BEEKA0,091200000BEEKFQ
091200000BEFRA0,091200000BEFREC
091200000BEGKA0,091200000BEGKFS
091200000BEGMA0,091200000BEGMDK
091200000BEHMA0,091200000BEHMFS
091200000BEHSA0,091200000BEHSFT
091200000BEJYA0,091200000BEJYFS
091200000BEKBA0,091200000BEKBFS
091200000BEKIA0,091200000BEKIDK
091200000BEKKA0,091200000BEKKFU
091200000BEKMA0,091200000BEKMFT
091200000BELXA0,091200000BELXEC
091200000BERTA0,091200000BERTDJ
091200000BERVA0,091200000BERVDY
091200000BESNA0,091200000BESNDJ
091200000BESRA0,091000000BBXNBT
091200000BESXA0,091000000BBXWBT
091200000BETAA0,091200000BETAFU
091200000BETEA0,091200000BETEEE
091200000BETVA0,091200000BETVFQ
091200000BEWBA0,091200000BEWBDG
091200000BEWCA0,091200000BEWCFU
091200000BEWDA0,091200000BEWDDG
091200000BEWHA0,091200000BEWHEE
091200000BEWJA0,091200000BEWJFQ
091200000BEWPA0,091000000BBXUBT
091200000BEWTA0,091200000BEWTDK
091200000BEXHA0,091200000BEXHFT
091200000BEXWA0,091200000BEXWFQ
091200000BEXXA0,091200000BEXXFR
091200000BEYEA0,091200000BEYEFU
091200000BEYJA0,091000000BBXVBT
091200000BEYQA0,091200000BEYQFT
091200000BEZVA0,091200000BEZVEL
091200000BFAPA0,091200000BFAPEC
091200000BFBPA0,091200000BFBPFS
091200000BFBVA0,091200000BFBVFQ
091200000BFCPA0,091200000BFCPFQ
091200000BFCXA0,091200000BFCXFU
091200000BFDGA0,091200000BFDGFU
091200000BFDLA0,091200000BFDLFS
091200000BFEVA0,091200000BFEVDY
091200000BFIYA0,091200000BFIYFT
